interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-06T12:11:56.202+08:00,2026-04-06T12:11:57.203+08:00,1775448716202,1775448717203,mice,mice_24,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.944,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:58.242+08:00,2026-04-06T12:11:59.243+08:00,1775448718242,1775448719243,mice,mice_25,medium,tcp,42,5202,2,1,20,0,0,0.0,1.001,1.001,20.949,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:59.243+08:00,2026-04-06T12:12:00.243+08:00,1775448719243,1775448720243,mice,mice_25,medium,tcp,42,5202,2,1,20,0,1,1.001,2.001,1.0,19.92,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:01.282+08:00,2026-04-06T12:12:02.283+08:00,1775448721282,1775448722283,mice,mice_27,medium,tcp,42,5202,1,1,20,0,0,0.0,1.001,1.001,20.943,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:00.275+08:00,2026-04-06T12:12:01.276+08:00,1775448720275,1775448721276,mice,mice_26,medium,tcp,42,5203,3,1,20,0,0,0.0,1.001,1.001,20.949,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:01.276+08:00,2026-04-06T12:12:02.276+08:00,1775448721276,1775448722276,mice,mice_26,medium,tcp,42,5203,3,1,20,0,1,1.001,2.001,1.0,19.922,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:02.276+08:00,2026-04-06T12:12:03.276+08:00,1775448722276,1775448723276,mice,mice_26,medium,tcp,42,5203,3,1,20,0,2,2.001,3.001,1.0,19.919,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:05.344+08:00,2026-04-06T12:12:06.345+08:00,1775448725344,1775448726345,mice,mice_29,medium,tcp,42,5203,1,1,20,0,0,0.0,1.001,1.001,20.941,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:03.323+08:00,2026-04-06T12:12:04.324+08:00,1775448723323,1775448724324,mice,mice_28,medium,tcp,42,5202,3,1,20,0,0,0.0,1.001,1.001,20.947,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:12:04.324+08:00,2026-04-06T12:12:05.324+08:00,1775448724324,1775448725324,mice,mice_28,medium,tcp,42,5202,3,1,20,0,1,1.001,2.001,1.0,19.923,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
